cve_id,published,last_modified,published_year,description,all_nvd_cwes,cwe_699_matches,number_of_nvd_cwes,number_of_cwe_699_matches
CVE-2024-0295,2024-01-08T04:15:08.287,2026-06-17T06:53:11.423,2024,"A vulnerability, which was classified as critical, was found in Totolink LR1200GB 9.1.0u.6619_B20230130. This affects the function setWanCfg of the file /cgi-bin/cstecgi.cgi. The manipulation of the argument hostName leads to os command injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-249861 was assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.",CWE-78,CWE-78,1,1
CVE-2024-0296,2024-01-08T04:15:08.540,2026-06-17T06:53:11.553,2024,A vulnerability has been found in Totolink N200RE 9.3.5u.6139_B20201216 and classified as critical. This vulnerability affects the function NTPSyncWithHost of the file /cgi-bin/cstecgi.cgi. The manipulation of the argument host_time leads to os command injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-249862 is the identifier assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,CWE-78,CWE-78,1,1
CVE-2024-0297,2024-01-08T05:15:09.393,2026-06-17T06:53:11.700,2024,A vulnerability was found in Totolink N200RE 9.3.5u.6139_B20201216 and classified as critical. This issue affects the function UploadFirmwareFile of the file /cgi-bin/cstecgi.cgi. The manipulation of the argument FileName leads to os command injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-249863. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,CWE-78,CWE-78,1,1
CVE-2024-0298,2024-01-08T05:15:09.770,2026-06-17T06:53:13.217,2024,A vulnerability was found in Totolink N200RE 9.3.5u.6139_B20201216. It has been classified as critical. Affected is the function setDiagnosisCfg of the file /cgi-bin/cstecgi.cgi. The manipulation of the argument ip leads to os command injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-249864. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,CWE-78,CWE-78,1,1
CVE-2024-0299,2024-01-08T06:15:44.593,2026-06-17T06:53:13.600,2024,A vulnerability was found in Totolink N200RE 9.3.5u.6139_B20201216. It has been declared as critical. Affected by this vulnerability is the function setTracerouteCfg of the file /cgi-bin/cstecgi.cgi. The manipulation of the argument command leads to os command injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-249865 was assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,CWE-78,CWE-78,1,1
CVE-2024-0300,2024-01-08T06:15:45.047,2026-06-17T06:53:13.740,2024,A vulnerability was found in Byzoro Smart S150 Management Platform up to 20240101. It has been rated as critical. Affected by this issue is some unknown functionality of the file /useratte/userattestation.php of the component HTTP POST Request Handler. The manipulation of the argument web_img leads to unrestricted upload. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-249866 is the identifier assigned to this vulnerability. NOTE: The vendor was contacted early about this disclosure but did not respond in any way.,CWE-434,CWE-434,1,1
CVE-2024-0301,2024-01-08T07:15:08.767,2026-06-17T06:53:13.883,2024,A vulnerability classified as critical was found in fhs-opensource iparking 1.5.22.RELEASE. This vulnerability affects the function getData of the file src/main/java/com/xhb/pay/action/PayTempOrderAction.java. The manipulation leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-249868.,CWE-89,CWE-89,1,1
CVE-2024-0302,2024-01-08T07:15:10.597,2026-06-17T06:53:14.020,2024,"A vulnerability, which was classified as critical, has been found in fhs-opensource iparking 1.5.22.RELEASE. This issue affects some unknown processing of the file /vueLogin. The manipulation leads to deserialization. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-249869 was assigned to this vulnerability.",CWE-502,CWE-502,1,1
CVE-2024-0303,2024-01-08T08:15:36.400,2026-06-17T06:53:14.163,2024,"A vulnerability, which was classified as critical, was found in Youke365 up to 1.5.3. Affected is an unknown function of the file /app/api/controller/caiji.php of the component Parameter Handler. The manipulation of the argument url leads to server-side request forgery. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-249870 is the identifier assigned to this vulnerability.",CWE-918,CWE-918,1,1
CVE-2024-0304,2024-01-08T08:15:36.737,2026-06-17T06:53:14.300,2024,A vulnerability has been found in Youke365 up to 1.5.3 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /app/api/controller/collect.php. The manipulation of the argument url leads to server-side request forgery. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-249871.,CWE-918,CWE-918,1,1
CVE-2024-0306,2024-01-08T09:15:21.497,2026-06-17T06:53:14.560,2024,A vulnerability was found in Kashipara Dynamic Lab Management System up to 1.0. It has been classified as critical. This affects an unknown part of the file /admin/admin_login_process.php. The manipulation of the argument admin_password leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-249873 was assigned to this vulnerability.,CWE-89,CWE-89,1,1
CVE-2024-0307,2024-01-08T10:15:11.343,2026-06-17T06:53:14.693,2024,A vulnerability was found in Kashipara Dynamic Lab Management System up to 1.0. It has been declared as critical. This vulnerability affects unknown code of the file login_process.php. The manipulation of the argument password leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-249874 is the identifier assigned to this vulnerability.,CWE-89,CWE-89,1,1
CVE-2024-0308,2024-01-08T10:15:11.560,2026-06-17T06:53:14.833,2024,A vulnerability was found in Inis up to 2.0.1. It has been rated as critical. This issue affects some unknown processing of the file app/api/controller/default/Proxy.php. The manipulation of the argument p_url leads to server-side request forgery. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-249875.,CWE-918,CWE-918,1,1
CVE-2024-0321,2024-01-08T13:15:09.347,2026-06-17T06:53:16.327,2024,Stack-based Buffer Overflow in GitHub repository gpac/gpac prior to 2.3-DEV.,CWE-121|CWE-787,CWE-787,2,1
CVE-2024-0322,2024-01-08T13:15:09.557,2026-06-17T06:53:16.470,2024,Out-of-bounds Read in GitHub repository gpac/gpac prior to 2.3-DEV.,CWE-125,CWE-125,1,1
CVE-2024-21647,2024-01-08T14:15:47.640,2026-06-17T07:09:55.307,2024,"Puma is a web server for Ruby/Rack applications built for parallelism. Prior to version 6.4.2, puma exhibited incorrect behavior when parsing chunked transfer encoding bodies in a way that allowed HTTP request smuggling. Fixed versions limits the size of chunk extensions. Without this limit, an attacker could cause unbounded resource (CPU, network bandwidth) consumption. This vulnerability has been fixed in versions 6.4.2 and 5.6.8.

",CWE-444,CWE-444,1,1
CVE-2024-21650,2024-01-08T16:15:46.903,2026-06-17T07:09:55.670,2024,"XWiki Platform is a generic wiki platform offering runtime services for applications built on top of it. XWiki is vulnerable to a remote code execution (RCE) attack through its user registration feature. This issue allows an attacker to execute arbitrary code by crafting malicious payloads in the ""first name"" or ""last name"" fields during user registration. This impacts all installations that have user registration enabled for guests. This vulnerability has been patched in XWiki 14.10.17, 15.5.3 and 15.8 RC1.",CWE-94|CWE-95,CWE-94,2,1
CVE-2024-21744,2024-01-08T17:15:07.763,2026-06-17T07:10:04.270,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Mapster Technology Inc. Mapster WP Maps allows Stored XSS.This issue affects Mapster WP Maps: from n/a through 1.2.38.,CWE-79,CWE-79,1,1
CVE-2024-21745,2024-01-08T17:15:07.973,2026-06-17T07:10:04.427,2024,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Laybuy Laybuy Payment Extension for WooCommerce allows Stored XSS.This issue affects Laybuy Payment Extension for WooCommerce: from n/a through 5.3.9.,CWE-79,CWE-79,1,1
CVE-2024-21747,2024-01-08T17:15:08.163,2026-06-17T07:10:04.733,2024,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in weDevs WP ERP | Complete HR solution with recruitment & job listings | WooCommerce CRM & Accounting.This issue affects WP ERP | Complete HR solution with recruitment & job listings | WooCommerce CRM & Accounting: from n/a through 1.12.8.,CWE-89,CWE-89,1,1
CVE-2024-21648,2024-01-09T00:15:44.383,2026-06-17T07:09:55.427,2024,"XWiki Platform is a generic wiki platform offering runtime services for applications built on top of it. The rollback action is missing a right protection, a user can rollback to a previous version of the page to gain rights they don't have anymore. The problem has been patched in XWiki 14.10.17, 15.5.3 and 15.8-rc-1 by ensuring that the rights are checked before performing the rollback. ",CWE-274,CWE-274,1,1
