cve_id,published,last_modified,published_year,description,all_nvd_cwes,cwe_699_matches,number_of_nvd_cwes,number_of_cwe_699_matches
CVE-2025-22359,2025-01-07T11:15:19.310,2026-06-17T08:46:45.520,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in pjfc SyncFields syncfields allows Reflected XSS.This issue affects SyncFields: from n/a through <= 2.1.,CWE-79,CWE-79,1,1
CVE-2025-22362,2025-01-07T11:15:19.453,2026-06-17T08:46:47.070,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Daniel Bakovic WPAchievements Free wpachievements-free allows Stored XSS.This issue affects WPAchievements Free: from n/a through <= 1.2.0.,CWE-79,CWE-79,1,1
CVE-2025-0294,2025-01-07T14:15:24.277,2026-06-17T08:26:13.983,2025,A vulnerability has been found in SourceCodester Home Clean Services Management System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /public_html/admin/process.php. The manipulation of the argument type/length/business leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. Other parameters might be affected as well.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-0295,2025-01-07T15:15:12.320,2026-06-17T08:26:14.120,2025,A vulnerability was found in code-projects Online Book Shop 1.0 and classified as problematic. Affected by this issue is some unknown functionality of the file /booklist.php?subcatid=1. The manipulation of the argument subcatnm leads to cross site scripting. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-0296,2025-01-07T15:15:12.530,2026-06-17T08:26:14.257,2025,A vulnerability was found in code-projects Online Book Shop 1.0. It has been classified as critical. This affects an unknown part of the file /booklist.php. The manipulation of the argument subcatid leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-0239,2025-01-07T16:15:38.563,2026-06-17T08:26:08.847,2025,"When using Alt-Svc, ALPN did not properly validate certificates when the original server is redirecting to an insecure site. This vulnerability was fixed in Firefox 134, Firefox ESR 128.6, Thunderbird 134, and Thunderbird 128.6.",CWE-295,CWE-295,1,1
CVE-2025-0242,2025-01-07T16:15:38.860,2026-06-17T08:26:09.287,2025,"Memory safety bugs present in Firefox 133, Thunderbird 133, Firefox ESR 115.18, Firefox ESR 128.5, Thunderbird 115.18, and Thunderbird 128.5. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability was fixed in Firefox 134, Firefox ESR 128.6, Firefox ESR 115.19, Thunderbird 134, and Thunderbird 128.6.",CWE-787,CWE-787,1,1
CVE-2025-0243,2025-01-07T16:15:38.973,2026-06-17T08:26:09.440,2025,"Memory safety bugs present in Firefox 133, Thunderbird 133, Firefox ESR 128.5, and Thunderbird 128.5. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability was fixed in Firefox 134, Firefox ESR 128.6, Thunderbird 134, and Thunderbird 128.6.",CWE-787,CWE-787,1,1
CVE-2025-0244,2025-01-07T16:15:39.073,2026-06-17T08:26:09.597,2025,"When redirecting to an invalid protocol scheme, an attacker could spoof the address bar. 
*Note: This issue only affected Android operating systems. Other operating systems are unaffected.*. This vulnerability was fixed in Firefox 134.",CWE-601,CWE-601,1,1
CVE-2025-0247,2025-01-07T16:15:39.357,2026-06-17T08:26:10.020,2025,Memory safety bugs present in Firefox 133 and Thunderbird 133. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability was fixed in Firefox 134 and Thunderbird 134.,CWE-787,CWE-787,1,1
CVE-2025-0297,2025-01-07T16:15:39.887,2026-06-17T08:26:14.390,2025,A vulnerability was found in code-projects Online Book Shop 1.0. It has been declared as critical. This vulnerability affects unknown code of the file /detail.php. The manipulation of the argument id leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-0298,2025-01-07T16:15:40.167,2026-06-17T08:26:14.527,2025,A vulnerability was found in code-projects Online Book Shop 1.0. It has been rated as critical. This issue affects some unknown processing of the file /process_login.php. The manipulation of the argument usernm leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-21622,2025-01-07T16:15:40.510,2026-06-17T08:43:52.500,2025,"ClipBucket V5 provides open source video hosting with PHP. During the user avatar upload workflow, a user can choose to upload and change their avatar at any time. During deletion, ClipBucket checks for the avatar_url as a filepath within the avatars subdirectory. If the URL path exists within the avatars directory, ClipBucket will delete it. There is no check for path traversal sequences in the provided user input (stored in the DB as avatar_url) therefore the final $file variable could be tainted with path traversal sequences. This leads to file deletion outside of the intended scope of the avatars folder. This vulnerability is fixed in 5.5.1 - 237.",CWE-22,CWE-22,1,1
CVE-2025-21623,2025-01-07T16:15:40.690,2026-06-17T08:43:52.613,2025,"ClipBucket V5 provides open source video hosting with PHP. Prior to 5.5.1 - 238, ClipBucket V5 allows unauthenticated attackers to change the template directory via a directory traversal, which results in a denial of service.",CWE-22|CWE-306,CWE-22|CWE-306,2,2
CVE-2025-21624,2025-01-07T16:15:40.853,2026-06-17T08:43:52.720,2025,"ClipBucket V5 provides open source video hosting with PHP. Prior to 5.5.1 - 239, a file upload vulnerability exists in the Manage Playlist functionality of the application, specifically surrounding the uploading of playlist cover images. Without proper checks, an attacker can upload a PHP script file instead of an image file, thus allowing a webshell or other malicious files to be stored and executed on the server. This attack vector exists in both the admin area and low-level user area. This vulnerability is fixed in 5.5.1 - 239.",CWE-434,CWE-434,1,1
CVE-2025-22294,2025-01-07T16:15:41.137,2026-06-17T08:46:14.207,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in theme funda Custom Field For WP Job Manager custom-field-for-wp-job-manager allows Reflected XSS.This issue affects Custom Field For WP Job Manager: from n/a through <= 1.3.,CWE-79,CWE-79,1,1
CVE-2025-22335,2025-01-07T16:15:42.703,2026-06-17T08:46:33.967,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in rajib.dewan Opencart Product in WP opencart-product-in-wp allows Reflected XSS.This issue affects Opencart Product in WP: from n/a through <= 1.0.1.,CWE-79,CWE-79,1,1
CVE-2025-22338,2025-01-07T16:15:44.117,2026-06-17T08:46:35.383,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in lich_wang WP-tagMaker tagmaker allows Reflected XSS.This issue affects WP-tagMaker: from n/a through <= 0.2.2.,CWE-79,CWE-79,1,1
CVE-2025-22502,2025-01-07T16:15:45.717,2026-06-17T08:47:48.910,2025,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Mindvalley MindValley Super PageMash mindvalley-pagemash allows SQL Injection.This issue affects MindValley Super PageMash: from n/a through <= 1.1.,CWE-89,CWE-89,1,1
CVE-2025-22507,2025-01-07T16:15:46.040,2026-06-17T08:47:51.267,2025,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in iDo8p WPMU Prefill Post wpmu-prefill-post allows SQL Injection.This issue affects WPMU Prefill Post: from n/a through <= 1.02.,CWE-89,CWE-89,1,1
CVE-2025-22511,2025-01-07T16:15:46.180,2026-06-17T08:47:53.170,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Ella Van Durpe Slides & Presentations slide allows Stored XSS.This issue affects Slides & Presentations: from n/a through <= 0.0.39.,CWE-79,CWE-79,1,1
CVE-2025-22515,2025-01-07T16:15:46.497,2026-06-17T08:47:55.053,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Simon Show Google Analytics widget show-google-analytics-widget allows Stored XSS.This issue affects Show Google Analytics widget: from n/a through <= 1.5.4.,CWE-79,CWE-79,1,1
CVE-2025-22516,2025-01-07T16:15:46.653,2026-06-17T08:47:55.523,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in hpinfosys Metadata SEO metadata-seo allows Stored XSS.This issue affects Metadata SEO: from n/a through <= 2.3.,CWE-79,CWE-79,1,1
CVE-2025-22517,2025-01-07T16:15:46.820,2026-06-17T08:47:55.997,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Ben Huson List Pages at Depth list-pages-at-depth allows Stored XSS.This issue affects List Pages at Depth: from n/a through <= 1.5.,CWE-79,CWE-79,1,1
CVE-2025-22518,2025-01-07T16:15:46.990,2026-06-17T08:47:56.463,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PluginsPoint Justified Image Gallery justified-image-gallery allows Stored XSS.This issue affects Justified Image Gallery: from n/a through <= 1.0.,CWE-79,CWE-79,1,1
CVE-2025-22519,2025-01-07T16:15:47.140,2026-06-17T08:47:56.930,2025,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in jerodmoore eDoc Easy Tables edoc-easy-tables allows SQL Injection.This issue affects eDoc Easy Tables: from n/a through <= 1.29.,CWE-89,CWE-89,1,1
CVE-2025-22522,2025-01-07T16:15:47.513,2026-06-17T08:47:58.467,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in roya khosravi SingSong singsong allows Stored XSS.This issue affects SingSong: from n/a through <= 1.2.,CWE-79,CWE-79,1,1
CVE-2025-22524,2025-01-07T16:15:47.680,2026-06-17T08:47:59.430,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in formafzar فرم ساز فرم افزار formafzar allows Stored XSS.This issue affects فرم ساز فرم افزار: from n/a through <= 2.0.,CWE-79,CWE-79,1,1
CVE-2025-22525,2025-01-07T16:15:47.830,2026-06-17T08:47:59.907,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Bharat Kambariya Donation Block For PayPal donations-block allows Stored XSS.This issue affects Donation Block For PayPal: from n/a through <= 2.2.0.,CWE-79,CWE-79,1,1
CVE-2025-22528,2025-01-07T16:15:47.987,2026-06-17T08:48:01.333,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Huurkalender.nl Huurkalender WP huurkalender-wp allows Stored XSS.This issue affects Huurkalender WP: from n/a through <= 1.5.6.,CWE-79,CWE-79,1,1
CVE-2025-22529,2025-01-07T16:15:48.180,2026-06-17T08:48:01.810,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in wordpresteem WE Blocks we-blocks allows Stored XSS.This issue affects WE Blocks: from n/a through <= 1.3.5.,CWE-79,CWE-79,1,1
CVE-2025-22530,2025-01-07T16:15:48.350,2026-06-17T08:48:02.283,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PORTONE 아임포트 결제버튼 생성 플러그인 iamport-payment allows Stored XSS.This issue affects 아임포트 결제버튼 생성 플러그인: from n/a through <= 1.1.19.,CWE-79,CWE-79,1,1
CVE-2025-22531,2025-01-07T16:15:48.520,2026-06-17T08:48:02.760,2025,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in M Bilal M Urdu Formatter – Shamil urdu-formatter-shamil allows Stored XSS.This issue affects Urdu Formatter – Shamil: from n/a through <= 0.1.,CWE-79,CWE-79,1,1
